formula,MUC,time(ms)
unsat15.txt,"['(true U (p & r))', '(false R ((! r) | (false R (! s))))', '(false R ((! q) | s))', '(false R ((! p) | (true U q)))']",0
pltl-12-0-1-3-0-200003.alaska,['(false R (((X (! p11)) | (X p3)) | (X p2)))'],0
pltl-12-0-25-3-0-200003.alaska,['(false R (((X (! p12)) | (X (! p2))) | (X (! p11))))'],70
pltl-5-0-17-3-0-200006.alaska,['(false R (((X p4) | (X p2)) | (X p1)))'],10
unsat36.txt,"['(X ((! l) & (! m)))', '(X (X ((! l) & (! m))))', '(false R (p | ((! m) & (X l))))', '(false R ((l | (! p)) | m))']",0
lift_f_l_3.alaska,"['(false R (((((! u) | (((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X (f1 | f2)))))', '(false R (true U b2))', '(false R ((((! b0) | (true U f0)) & ((! b1) | (true U f1))) & ((! b2) | (true U f2))))']",100
counterLinear5.alaska,"['(false R (((! a) | b) | (X ((X (X (X (X b)))) & ((((! a) & ((! b) | (X (X (X (X (X b))))))) & (b | (X (X (X (X (X (! b)))))))) U a)))))', 'a', '(false R (((! a) | (! b)) | (X ((X (X (X (X (! b))))) & (((b & (! a)) & (X (X (X (X (X (! b))))))) U (a | (((! a) & (! b)) & (X ((X (X (X (X b)))) & ((((! a) & ((! b) | (X (X (X (X (X b))))))) & (b | (X (X (X (X (X (! b)))))))) U a))))))))))']",0
unsat71.txt,"['(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(true U ((((! h) & i) | (true U ((c & d) & (! n)))) | (((! h) & i) R (((! h) & i) | ((false R a) & (true U (((a & c) & (! d)) & n)))))))', '(false R ((! a) | m))', '(false R (h | (! n)))', '(false R (n | (! i)))']",10
pltl-12-0-47-3-0-200003.alaska,['(false R (((X (! p6)) | (X p12)) | (X p8)))'],270
unsat150.txt,"['(true U ((true U (p & (false R (! q)))) | (X ((! p) U ((! p) & (false R q))))))', '(false R ((! q) | p))', '(false R ((! p) | (true U q)))']",0
unsat226.txt,"['(false R ((! c) | (! f)))', '(((((c & f) | (true U (c & o))) | (true U (f & o))) | (true U (c & ((! c) R ((! d) & (! f)))))) | (true U (c & ((! c) R ((! d) & (! o))))))', '(false R ((! c) | (c U (d | o))))', '(false R ((! o) | (! f)))', '(false R ((! o) | (! c)))', '(false R ((! c) | (c U (d | f))))']",0
pltl-12-0-14-3-0-200004.alaska,['(false R (((X p11) | (X (! p10))) | (X (! p8))))'],10
lift_b_f_l_13.alaska,"['(! bf2)', '(false R (((((((((((((((! u) | ((((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2))) & (((! bf3) | (X bf3)) & ((N (! bf3)) | bf3)))) & ((((bf0 | bf1) | bf2) | bf3) | (X (((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3)))))) & (((((! bf0) | bf1) | bf2) | bf3) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | ((((! bf0) & bf1) & (! bf2)) & (! bf3)))))) & ((((bf0 | (! bf1)) | bf2) | bf3) | (X (((((bf0 & (! bf1)) & (! bf2)) & (! bf3)) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (((bf0 & bf1) & (! bf2)) & (! bf3)))))) & (((((! bf0) | (! bf1)) | bf2) | bf3) | (X ((((((! bf0) & bf1) & (! bf2)) & (! bf3)) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | ((((! bf0) & (! bf1)) & bf2) & (! bf3)))))) & ((((bf0 | bf1) | (! bf2)) | bf3) | (X (((((bf0 & bf1) & (! bf2)) & (! bf3)) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (((bf0 & (! bf1)) & bf2) & (! bf3)))))) & (((((! bf0) | bf1) | (! bf2)) | bf3) | (X ((((((! bf0) & (! bf1)) & bf2) & (! bf3)) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | ((((! bf0) & bf1) & bf2) & (! bf3)))))) & ((((bf0 | (! bf1)) | (! bf2)) | bf3) | (X (((((bf0 & (! bf1)) & bf2) & (! bf3)) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (((bf0 & bf1) & bf2) & (! bf3)))))) & (((((! bf0) | (! bf1)) | (! bf2)) | bf3) | (X ((((((! bf0) & bf1) & bf2) & (! bf3)) | (((bf0 & bf1) & bf2) & (! bf3))) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3))))) & ((((bf0 | bf1) | bf2) | (! bf3)) | (X (((((bf0 & bf1) & bf2) & (! bf3)) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (((bf0 & (! bf1)) & (! bf2)) & bf3))))) & (((((! bf0) | bf1) | bf2) | (! bf3)) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & bf3) | (((bf0 & (! bf1)) & (! bf2)) & bf3)) | ((((! bf0) & bf1) & (! bf2)) & bf3))))) & ((((bf0 | (! bf1)) | bf2) | (! bf3)) | (X (((((bf0 & (! bf1)) & (! bf2)) & bf3) | ((((! bf0) & bf1) & (! bf2)) & bf3)) | (((bf0 & bf1) & (! bf2)) & bf3))))) & (((((! bf0) | (! bf1)) | bf2) | (! bf3)) | (X ((((((! bf0) & bf1) & (! bf2)) & bf3) | (((bf0 & bf1) & (! bf2)) & bf3)) | ((((! bf0) & (! bf1)) & bf2) & bf3))))) & ((((bf0 | bf1) | (! bf2)) | (! bf3)) | (X ((((bf0 & bf1) & (! bf2)) & bf3) | ((((! bf0) & (! bf1)) & bf2) & bf3))))))']",25430
pltl-12-0-38-3-0-200000.alaska,['(false R (((X p1) | (X p5)) | (X p9)))'],180
spec_cl_2.alaska,['(false R ((((! BtoS_ACK1) & (X BtoS_ACK1)) & (X SLC0)) | ((BtoS_ACK1 | (X (! BtoS_ACK1))) & (X (! SLC0)))))'],3440
counterCarry14.alaska,"['(false R ((! a) | ((((((((((((((X (! a)) & (X (X (! a)))) & (X (X (X (! a))))) & (X (X (X (X (! a)))))) & (X (X (X (X (X (! a))))))) & (X (X (X (X (X (X (! a)))))))) & (X (X (X (X (X (X (X (! a))))))))) & (X (X (X (X (X (X (X (X (! a)))))))))) & (X (X (X (X (X (X (X (X (X (! a))))))))))) & (X (X (X (X (X (X (X (X (X (X (! a)))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (! a)))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X a)))))))))))))))))', 'a']",200
pltl-12-0-78-3-0-200006.alaska,['(false R (((X (! p12)) | (X p8)) | (X (! p6))))'],1110
pltl-5-0-20-3-0-200002.alaska,['(false R (((X (! p3)) | (X (! p5))) | (X p1)))'],10
pltl-5-0-2-3-0-200006.alaska,['(false R (((X (! p1)) | (X p5)) | (X p3)))'],0
unsat179.txt,"['(true U ((go & ta) | ((cc & ta) & tc)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))']",0
pltl-12-0-59-3-0-200002.alaska
pltl-5-0-16-3-0-200009.alaska,['(false R (((X (! p4)) | (X p5)) | (X p3)))'],10
unsat49.txt,"['(true U (((l & (! m)) & (! p)) & (X (((l & m) & p) & (X (((! l) & ((m & (! p)) | ((! m) & p))) | ((l & m) & (! p))))))))', '(false R (p | ((! m) & (X l))))', '(false R ((l | (! p)) | m))']",10
lift_b_3.alaska,"['(false R (((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X ((bf0 & (! bf1)) | ((! bf0) & bf1))))))', '(! bf1)']",30
lift_b_f_3.alaska,"['(false R (((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X ((bf0 & (! bf1)) | ((! bf0) & bf1))))))', '(! bf1)']",40
lift_b_l_14.alaska,"['(false R (true U b1))', '(false R (true U b2))', '(false R (((((((((((((((u | ((((((((((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5))) & (((! b6) | (X b6)) & ((N (! b6)) | b6))) & (((! b7) | (X b7)) & ((N (! b7)) | b7))) & (((! b8) | (X b8)) & ((N (! b8)) | b8))) & (((! b9) | (X b9)) & ((N (! b9)) | b9))) & (((! b10) | (X b10)) & ((N (! b10)) | b10))) & (((! b11) | (X b11)) & ((N (! b11)) | b11))) & (((! b12) | (X b12)) & ((N (! b12)) | b12))) & (((! b13) | (X b13)) & ((N (! b13)) | b13)))) & (((! b0) | ((((! bf0) & (! bf1)) & (! bf2)) & (! bf3))) | (X b0))) & (((! b1) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | (X b1))) & (((! b2) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (X b2))) & (((! b3) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | (X b3))) & (((! b4) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (X b4))) & (((! b5) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | (X b5))) & (((! b6) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (X b6))) & (((! b7) | (((bf0 & bf1) & bf2) & (! bf3))) | (X b7))) & (((! b8) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (X b8))) & (((! b9) | (((bf0 & (! bf1)) & (! bf2)) & bf3)) | (X b9))) & (((! b10) | ((((! bf0) & bf1) & (! bf2)) & bf3)) | (X b10))) & (((! b11) | (((bf0 & bf1) & (! bf2)) & bf3)) | (X b11))) & (((! b12) | ((((! bf0) & (! bf1)) & bf2) & bf3)) | (X b12))) & (((! b13) | (((bf0 & (! bf1)) & bf2) & bf3)) | (X b13))))']",8620
O2formula9.alaska,"['(true U (false R (((! a8) | a9) & ((! a9) | a8))))', '(true U (false R (((! a1) | a2) & ((! a2) | a1))))', '(true U (false R (((! a4) | a5) & ((! a5) | a4))))', '(true U (false R (((! a7) | a8) & ((! a8) | a7))))', '(true U (false R (((! a3) | a4) & ((! a4) | a3))))', '(true U (false R (((! a6) | a7) & ((! a7) | a6))))', '(true U (false R (((! a9) | (! a1)) & (a1 | a9))))', '(true U (false R (((! a2) | a3) & ((! a3) | a2))))', '(true U (false R (((! a5) | a6) & ((! a6) | a5))))']",10
lift_b_f_14.alaska,"['(false R ((((((((((((((((! u) | ((((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2))) & (((! bf3) | (X bf3)) & ((N (! bf3)) | bf3)))) & ((((bf0 | bf1) | bf2) | bf3) | (X (((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3)))))) & (((((! bf0) | bf1) | bf2) | bf3) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | ((((! bf0) & bf1) & (! bf2)) & (! bf3)))))) & ((((bf0 | (! bf1)) | bf2) | bf3) | (X (((((bf0 & (! bf1)) & (! bf2)) & (! bf3)) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (((bf0 & bf1) & (! bf2)) & (! bf3)))))) & (((((! bf0) | (! bf1)) | bf2) | bf3) | (X ((((((! bf0) & bf1) & (! bf2)) & (! bf3)) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | ((((! bf0) & (! bf1)) & bf2) & (! bf3)))))) & ((((bf0 | bf1) | (! bf2)) | bf3) | (X (((((bf0 & bf1) & (! bf2)) & (! bf3)) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (((bf0 & (! bf1)) & bf2) & (! bf3)))))) & (((((! bf0) | bf1) | (! bf2)) | bf3) | (X ((((((! bf0) & (! bf1)) & bf2) & (! bf3)) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | ((((! bf0) & bf1) & bf2) & (! bf3)))))) & ((((bf0 | (! bf1)) | (! bf2)) | bf3) | (X (((((bf0 & (! bf1)) & bf2) & (! bf3)) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (((bf0 & bf1) & bf2) & (! bf3)))))) & (((((! bf0) | (! bf1)) | (! bf2)) | bf3) | (X ((((((! bf0) & bf1) & bf2) & (! bf3)) | (((bf0 & bf1) & bf2) & (! bf3))) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3))))) & ((((bf0 | bf1) | bf2) | (! bf3)) | (X (((((bf0 & bf1) & bf2) & (! bf3)) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (((bf0 & (! bf1)) & (! bf2)) & bf3))))) & (((((! bf0) | bf1) | bf2) | (! bf3)) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & bf3) | (((bf0 & (! bf1)) & (! bf2)) & bf3)) | ((((! bf0) & bf1) & (! bf2)) & bf3))))) & ((((bf0 | (! bf1)) | bf2) | (! bf3)) | (X (((((bf0 & (! bf1)) & (! bf2)) & bf3) | ((((! bf0) & bf1) & (! bf2)) & bf3)) | (((bf0 & bf1) & (! bf2)) & bf3))))) & (((((! bf0) | (! bf1)) | bf2) | (! bf3)) | (X ((((((! bf0) & bf1) & (! bf2)) & bf3) | (((bf0 & bf1) & (! bf2)) & bf3)) | ((((! bf0) & (! bf1)) & bf2) & bf3))))) & ((((bf0 | bf1) | (! bf2)) | (! bf3)) | (X (((((bf0 & bf1) & (! bf2)) & bf3) | ((((! bf0) & (! bf1)) & bf2) & bf3)) | (((bf0 & (! bf1)) & bf2) & bf3))))) & (((((! bf0) | bf1) | (! bf2)) | (! bf3)) | (X (((((! bf0) & (! bf1)) & bf2) & bf3) | (((bf0 & (! bf1)) & bf2) & bf3))))))', '(! bf1)']",1960
pltl-12-0-57-3-0-200007.alaska,['(false R (((X p6) | (X p5)) | (X (! p4))))'],480
counter19.alaska,"['a', '(false R ((! a) | (((((((((((((((((((X (! a)) & (X (X (! a)))) & (X (X (X (! a))))) & (X (X (X (X (! a)))))) & (X (X (X (X (X (! a))))))) & (X (X (X (X (X (X (! a)))))))) & (X (X (X (X (X (X (X (! a))))))))) & (X (X (X (X (X (X (X (X (! a)))))))))) & (X (X (X (X (X (X (X (X (X (! a))))))))))) & (X (X (X (X (X (X (X (X (X (X (! a)))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (! a)))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! a)))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! a)))))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! a))))))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! a)))))))))))))))))))) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X a))))))))))))))))))))))']",560
pltl-12-0-38-3-0-200006.alaska,['(false R (((X p12) | (X p9)) | (X (! p5))))'],170
pltl-5-0-3-3-0-200008.alaska,['(false R (((X (! p5)) | (X p1)) | (X (! p2))))'],0
pltl-12-0-9-3-0-200004.alaska,['(false R (((X p6) | (X p2)) | (X p3)))'],10
pltl-12-0-26-3-0-200007.alaska,['(false R (((X p12) | (X (! p11))) | (X (! p10))))'],60
spec_c_7.alaska,['(false R ((((! BtoS_ACK2) & (X BtoS_ACK2)) & (X (((! SLC0) & SLC1) & (! SLC2)))) | ((BtoS_ACK2 | (X (! BtoS_ACK2))) & (X ((SLC0 | (! SLC1)) | SLC2)))))'],101780
pltl-12-0-49-3-0-200006.alaska,['(false R (((X p12) | (X (! p10))) | (X (! p3))))'],320
counterCarry11.alaska
pltl-12-0-90-3-0-200000.alaska,['(false R (((X (! p12)) | (X p3)) | (X p9)))'],1610
phltl_44_43.alaska,"['(false R ((! p24) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p24)))))))))))))))))))))))))))))))))))))))))))))', '(false R (true U p24))']",11200
pltl-5-0-20-3-0-200004.alaska,['(false R (((X p1) | (X (! p4))) | (X (! p5))))'],20
spec_c_11.alaska
pltl-12-0-26-3-0-200009.alaska,['(false R (((X p7) | (X p9)) | (X p4)))'],60
lift_l_9.alaska,"['(false R (((((((((((! u) | (((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X (f7 | f8)))))', '(false R ((((((((((u | (((((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5))) & (((! b6) | (X b6)) & ((N (! b6)) | b6))) & (((! b7) | (X b7)) & ((N (! b7)) | b7))) & (((! b8) | (X b8)) & ((N (! b8)) | b8)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))) & (((! b4) | f4) | (X b4))) & (((! b5) | f5) | (X b5))) & (((! b6) | f6) | (X b6))) & (((! b7) | f7) | (X b7))) & (((! b8) | f8) | (X b8))))', '(false R (true U b4))']",50
pltl-12-0-72-3-0-200002.alaska
pltl-5-0-12-3-0-200009.alaska,['(false R (((X p3) | (X (! p5))) | (X (! p1))))'],0
unsat10.txt,"['(X p)', 'r', '(false R ((! r) | (false R (! s))))', '(false R ((! q) | s))', '(false R ((! p) | (true U q)))']",0
unsat60.txt,"['(false R ((! call) | (true U open)))', '(call U (call & (false R (! open))))']",0
spec_c_5.alaska,['(false R ((((! BtoS_ACK2) & (X BtoS_ACK2)) & (X (((! SLC0) & SLC1) & (! SLC2)))) | ((BtoS_ACK2 | (X (! BtoS_ACK2))) & (X ((SLC0 | (! SLC1)) | SLC2)))))'],38450
O1formula50.alaska,"['(false R c)', '(X (! c))']",0
pltl-12-0-30-3-0-200009.alaska,['(false R (((X (! p1)) | (X p4)) | (X p11)))'],100
pltl-12-0-90-3-0-200005.alaska,['(false R (((X (! p11)) | (X (! p10))) | (X p6)))'],1610
pltl-5-0-4-3-0-200001.alaska,['(false R (((X p1) | (X (! p2))) | (X (! p5))))'],0
pltl-12-0-84-3-0-200008.alaska
pltl-5-0-30-3-0-200006.alaska,['(false R (((X p2) | (X p4)) | (X (! p1))))'],60
pltl-12-0-13-3-0-200006.alaska,['(false R (((X (! p9)) | (X p3)) | (X (! p1))))'],10
pltl-12-0-26-3-0-200002.alaska,['(false R (((X p12) | (X p7)) | (X p11)))'],70
counter9.alaska,"['a', '(false R ((! a) | (((((((((X (! a)) & (X (X (! a)))) & (X (X (X (! a))))) & (X (X (X (X (! a)))))) & (X (X (X (X (X (! a))))))) & (X (X (X (X (X (X (! a)))))))) & (X (X (X (X (X (X (X (! a))))))))) & (X (X (X (X (X (X (X (X (! a)))))))))) & (X (X (X (X (X (X (X (X (X a))))))))))))']",70
pltl-12-0-5-3-0-200003.alaska,['(false R (((X p12) | (X p2)) | (X (! p10))))'],0
pltl-12-0-38-3-0-200007.alaska,['(false R (((X (! p9)) | (X (! p2))) | (X (! p5))))'],170
pltl-5-0-29-3-0-200001.alaska,"['(false R ((! r1) | (X r2)))', '(false R ((! r5) | (X r1)))', '(((r1 | p4) | p1) | (! p3))', '(false R ((! r4) | (X r5)))', '(((r1 | (! p4)) | p3) | p1)', '(((r1 | (! p1)) | p2) | p4)', '(false R ((! r3) | (X r4)))', '(((r1 | (! p4)) | p5) | (! p3))', '(((r1 | p3) | (! p1)) | (! p4))', '(((r1 | (! p2)) | (! p1)) | p4)', '(false R ((! r2) | (X r3)))', '(((r1 | (! p3)) | (! p4)) | (! p5))', '(((r1 | p4) | p1) | p3)']",1490
forobotsr1f0_Gn_d.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
pltl-5-0-27-3-0-200004.alaska,['(false R (((X p3) | (X p4)) | (X (! p1))))'],60
pltl-12-0-96-3-0-200001.alaska
pltl-5-0-25-3-0-200003.alaska,['(false R (((X (! p5)) | (X p3)) | (X p4)))'],30
unsat83.txt,"['(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(((((((c & (! d)) & m) & n) | (true U ((c & d) & (! n)))) | (true U (a & (! m)))) | (true U (i & (! n)))) | (true U ((! h) & n)))', '(false R ((! a) | m))', '(false R (h | (! n)))', '(false R (n | (! i)))']",0
pltl-12-0-13-3-0-200005.alaska,['(false R (((X p7) | (X p11)) | (X p1)))'],20
counterCarryLinear11.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))']",160
pltl-5-0-35-3-0-200000.alaska,['(false R (((X p2) | (X (! p4))) | (X (! p5))))'],70
pltl-12-0-44-3-0-200003.alaska,['(false R (((X (! p1)) | (X p9)) | (X (! p3))))'],240
lift_l_6.alaska,"['(false R (((((((! b0) | (true U f0)) & ((! b1) | (true U f1))) & ((! b2) | (true U f2))) & ((! b3) | (true U f3))) & ((! b4) | (true U f4))) & ((! b5) | (true U f5))))', '(false R ((((((! f0) | (((((! f1) & (! f2)) & (! f3)) & (! f4)) & (! f5))) & ((! f1) | ((((! f2) & (! f3)) & (! f4)) & (! f5)))) & ((! f2) | (((! f3) & (! f4)) & (! f5)))) & ((! f3) | ((! f4) & (! f5)))) & ((! f4) | (! f5))))', '(false R (true U b1))', '(false R (true U b2))']",220
pltl-5-0-18-3-0-200009.alaska,['(false R (((X (! p2)) | (X (! p4))) | (X p1)))'],10
lift_b_f_l_12.alaska
pltl-12-0-7-3-0-200001.alaska,['(false R (((X p10) | (X (! p7))) | (X p1)))'],10
pltl-12-0-48-3-0-200009.alaska
pltl-12-0-49-3-0-200004.alaska,['(false R (((X (! p9)) | (X (! p12))) | (X p7)))'],320
pltl-12-0-42-3-0-200006.alaska,['(false R (((X p11) | (X p1)) | (X p12)))'],210
pltl-5-0-27-3-0-200005.alaska,['(false R (((X (! p4)) | (X (! p1))) | (X (! p3))))'],50
pltl-12-0-40-3-0-200004.alaska,['(false R (((X (! p11)) | (X p7)) | (X (! p12))))'],190
pltl-12-0-57-3-0-200008.alaska,['(false R (((X (! p8)) | (X (! p1))) | (X (! p3))))'],470
spec_c_18.alaska
pltl-12-0-2-3-0-200009.alaska,['(false R (((X (! p1)) | (X (! p9))) | (X (! p4))))'],0
lift_b_4.alaska,['(false R ((((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X (((bf0 & (! bf1)) | ((! bf0) & bf1)) | (bf0 & bf1))))) & (((! bf0) | (! bf1)) | (X (((! bf0) & bf1) | (bf0 & bf1))))))'],0
pltl-12-0-44-3-0-200000.alaska,['(false R (((X p7) | (X (! p4))) | (X (! p1))))'],240
pltl-12-0-60-3-0-200005.alaska
pltl-12-0-26-3-0-200008.alaska,['(false R (((X (! p6)) | (X p11)) | (X (! p2))))'],60
