formula,MUC,time(ms)
unsat39.txt,"['(false R (p | ((! m) & (X l))))', '(X ((((! l) & (! m)) & p) | ((! p) & (m U (X (! l))))))', '(false R ((l | (! p)) | m))']",0
pltl-5-0-19-3-0-200005.alaska,['(false R (((X (! p1)) | (X p5)) | (X (! p3))))'],0
O1formula600.alaska,"['(false R c)', '(X (! c))']",40
phltl_22_21.alaska,"['(false R (true U p4))', '(false R ((! p4) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p4)))))))))))))))))))))))']",410
pltl-5-0-18-3-0-200007.alaska,['(false R (((X p1) | (X (! p3))) | (X (! p4))))'],0
pltl-12-0-9-3-0-200002.alaska,['(false R (((X (! p7)) | (X (! p9))) | (X p2)))'],0
pltl-12-0-10-3-0-200009.alaska,['(false R (((X (! p7)) | (X (! p2))) | (X (! p6))))'],0
unsat21.txt,"['(false R ((! r) | (false R (! s))))', '((r & (true U s)) | (X (true U (p & (false R (! q))))))', '(false R ((! p) | (true U q)))']",0
pltl-12-0-38-3-0-200005.alaska,['(false R (((X (! p7)) | (X p2)) | (X p1)))'],10
phltl_10_9.alaska,"['(false R ((! p2) | (X (X (X (X (X (X (X (X (X p2)))))))))))', '(false R (true U p2))']",20
spec_c_3.alaska,['(false R (((RtoB_ACK0 & (X (! RtoB_ACK0))) | (RtoB_ACK1 & (X (! RtoB_ACK1)))) | (X (! DEQ))))'],190
unsat118.txt,"['(true U (false R ((r_m & (X (g_0 | r_m))) R ((r_m & (X (g_0 | r_m))) | (((r_0 & r_1) | (false R (r_m & (true U g_0)))) R (((g_0 & r_m) | (r_0 & r_1)) | (false R (r_m & (true U g_0)))))))))', '(false R ((! g_0) | (! g_1)))', '(false R ((! r_1) | (true U g_1)))', '(false R ((! r_m) | (X (((! g_0) & (! g_1)) U g_m))))', '(false R ((! r_0) | (true U g_0)))']",10
counterCarryLinear8.alaska,"['(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))', 'a']",90
unsat124.txt,"['(false R ((! r_1) | (true U g_1)))', '(false R ((! g_0) | (! g_1)))', '(false R ((! g_1) | (! g_m)))', '(false R ((! r_m) | (X (((! g_0) & (! g_1)) U g_m))))', '(false R ((! g_0) | (! g_m)))', '(false R (((! r_0) | (N (! r_1))) | (X (X (g_0 & g_1)))))', '(false R ((! r_0) | (true U g_0)))', '((((((((true U (false R r_m)) | (true U (r_m & (X ((g_0 | g_1) R (! g_m)))))) | (true U (g_0 & g_1))) | (true U (g_0 & g_m))) | (true U (g_1 & g_m))) | (r_0 & (false R (! g_0)))) | (true U (r_1 & (false R (! g_1))))) | (true U ((r_0 & (X r_1)) & (X (X ((! g_0) | (! g_1)))))))']",60
pltl-12-0-37-3-0-200001.alaska,['(false R (((X p6) | (X p4)) | (X (! p12))))'],0
counterLinear18.alaska,"['(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))))))))))))))))', 'a']",1450
pltl-5-0-3-3-0-200004.alaska,['(false R (((X (! p5)) | (X (! p4))) | (X (! p1))))'],0
pltl-12-0-25-3-0-200000.alaska,['(false R (((X p7) | (X p6)) | (X (! p8))))'],0
O2formula100.alaska,"['(true U (false R (((! a68) | a69) & ((! a69) | a68))))', '(true U (false R (((! a93) | a94) & ((! a94) | a93))))', '(true U (false R (((! a44) | a45) & ((! a45) | a44))))', '(true U (false R (((! a91) | a92) & ((! a92) | a91))))', '(true U (false R (((! a45) | a46) & ((! a46) | a45))))', '(true U (false R (((! a70) | a71) & ((! a71) | a70))))', '(true U (false R (((! a22) | a23) & ((! a23) | a22))))', '(true U (false R (((! a21) | a22) & ((! a22) | a21))))', '(true U (false R (((! a46) | a47) & ((! a47) | a46))))', '(true U (false R (((! a20) | a21) & ((! a21) | a20))))', '(true U (false R (((! a23) | a24) & ((! a24) | a23))))', '(true U (false R (((! a92) | a93) & ((! a93) | a92))))', '(true U (false R (((! a69) | a70) & ((! a70) | a69))))', '(true U (false R (((! a94) | a95) & ((! a95) | a94))))', '(true U (false R (((! a42) | a43) & ((! a43) | a42))))', '(true U (false R (((! a71) | a72) & ((! a72) | a71))))', '(true U (false R (((! a96) | a97) & ((! a97) | a96))))', '(true U (false R (((! a19) | a20) & ((! a20) | a19))))', '(true U (false R (((! a48) | a49) & ((! a49) | a48))))', '(true U (false R (((! a47) | a48) & ((! a48) | a47))))', '(true U (false R (((! a43) | a44) & ((! a44) | a43))))', '(true U (false R (((! a72) | a73) & ((! a73) | a72))))', '(true U (false R (((! a67) | a68) & ((! a68) | a67))))', '(true U (false R (((! a18) | a19) & ((! a19) | a18))))', '(true U (false R (((! a95) | a96) & ((! a96) | a95))))', '(true U (false R (((! a97) | a98) & ((! a98) | a97))))', '(true U (false R (((! a16) | a17) & ((! a17) | a16))))', '(true U (false R (((! a87) | a88) & ((! a88) | a87))))', '(true U (false R (((! a39) | a40) & ((! a40) | a39))))', '(true U (false R (((! a74) | a75) & ((! a75) | a74))))', '(true U (false R (((! a99) | a100) & ((! a100) | a99))))', '(true U (false R (((! a62) | a63) & ((! a63) | a62))))', '(true U (false R (((! a98) | a99) & ((! a99) | a98))))', '(true U (false R (((! a17) | a18) & ((! a18) | a17))))', '(true U (false R (((! a64) | a65) & ((! a65) | a64))))', '(true U (false R (((! a63) | a64) & ((! a64) | a63))))', '(true U (false R (((! a15) | a16) & ((! a16) | a15))))', '(true U (false R (((! a40) | a41) & ((! a41) | a40))))', '(true U (false R (((! a90) | a91) & ((! a91) | a90))))', '(true U (false R (((! a13) | a14) & ((! a14) | a13))))', '(true U (false R (((! a24) | a25) & ((! a25) | a24))))', '(true U (false R (((! a88) | a89) & ((! a89) | a88))))', '(true U (false R (((! a73) | a74) & ((! a74) | a73))))', '(true U (false R (((! a65) | a66) & ((! a66) | a65))))', '(true U (false R (((! a14) | a15) & ((! a15) | a14))))', '(true U (false R (((! a38) | a39) & ((! a39) | a38))))', '(true U (false R (((! a49) | a50) & ((! a50) | a49))))', '(true U (false R (((! a89) | a90) & ((! a90) | a89))))', '(true U (false R (((! a41) | a42) & ((! a42) | a41))))', '(true U (false R (((! a66) | a67) & ((! a67) | a66))))', '(true U (false R (((! a10) | a11) & ((! a11) | a10))))', '(true U (false R (((! a57) | a58) & ((! a58) | a57))))', '(true U (false R (((! a33) | a34) & ((! a34) | a33))))', '(true U (false R (((! a80) | a81) & ((! a81) | a80))))', '(true U (false R (((! a56) | a57) & ((! a57) | a56))))', '(true U (false R (((! a34) | a35) & ((! a35) | a34))))', '(true U (false R (((! a11) | a12) & ((! a12) | a11))))', '(true U (false R (((! a32) | a33) & ((! a33) | a32))))', '(true U (false R (((! a79) | a80) & ((! a80) | a79))))', '(true U (false R (((! a9) | a10) & ((! a10) | a9))))', '(true U (false R (((! a81) | a82) & ((! a82) | a81))))', '(true U (false R (((! a55) | a56) & ((! a56) | a55))))', '(true U (false R (((! a58) | a59) & ((! a59) | a58))))', '(true U (false R (((! a54) | a55) & ((! a55) | a54))))', '(true U (false R (((! a31) | a32) & ((! a32) | a31))))', '(true U (false R (((! a82) | a83) & ((! a83) | a82))))', '(true U (false R (((! a30) | a31) & ((! a31) | a30))))', '(true U (false R (((! a8) | a9) & ((! a9) | a8))))', '(true U (false R (((! a59) | a60) & ((! a60) | a59))))', '(true U (false R (((! a83) | a84) & ((! a84) | a83))))', '(true U (false R (((! a35) | a36) & ((! a36) | a35))))', '(true U (false R (((! a60) | a61) & ((! a61) | a60))))', '(true U (false R (((! a84) | a85) & ((! a85) | a84))))', '(true U (false R (((! a7) | a8) & ((! a8) | a7))))', '(true U (false R (((! a6) | a7) & ((! a7) | a6))))', '(true U (false R (((! a5) | a6) & ((! a6) | a5))))', '(true U (false R (((! a27) | a28) & ((! a28) | a27))))', '(true U (false R (((! a28) | a29) & ((! a29) | a28))))', '(true U (false R (((! a50) | a51) & ((! a51) | a50))))', '(true U (false R (((! a85) | a86) & ((! a86) | a85))))', '(true U (false R (((! a4) | a5) & ((! a5) | a4))))', '(true U (false R (((! a51) | a52) & ((! a52) | a51))))', '(true U (false R (((! a61) | a62) & ((! a62) | a61))))', '(true U (false R (((! a75) | a76) & ((! a76) | a75))))', '(true U (false R (((! a86) | a87) & ((! a87) | a86))))', '(true U (false R (((! a52) | a53) & ((! a53) | a52))))', '(true U (false R (((! a26) | a27) & ((! a27) | a26))))', '(true U (false R (((! a3) | a4) & ((! a4) | a3))))', '(true U (false R (((! a76) | a77) & ((! a77) | a76))))', '(true U (false R (((! a2) | a3) & ((! a3) | a2))))', '(true U (false R (((! a100) | (! a1)) & (a1 | a100))))', '(true U (false R (((! a77) | a78) & ((! a78) | a77))))', '(true U (false R (((! a25) | a26) & ((! a26) | a25))))', '(true U (false R (((! a36) | a37) & ((! a37) | a36))))', '(true U (false R (((! a37) | a38) & ((! a38) | a37))))', '(true U (false R (((! a29) | a30) & ((! a30) | a29))))', '(true U (false R (((! a53) | a54) & ((! a54) | a53))))', '(true U (false R (((! a78) | a79) & ((! a79) | a78))))', '(true U (false R (((! a12) | a13) & ((! a13) | a12))))', '(true U (false R (((! a1) | a2) & ((! a2) | a1))))']",11850
pltl-12-0-16-3-0-200008.alaska,['(false R (((X p1) | (X p2)) | (X (! p3))))'],0
lift_f_l_6.alaska,"['(false R ((((((! f0) | (((((! f1) & (! f2)) & (! f3)) & (! f4)) & (! f5))) & ((! f1) | ((((! f2) & (! f3)) & (! f4)) & (! f5)))) & ((! f2) | (((! f3) & (! f4)) & (! f5)))) & ((! f3) | ((! f4) & (! f5)))) & ((! f4) | (! f5))))', '(false R (((((((u | ((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))) & (((! b4) | f4) | (X b4))) & (((! b5) | f5) | (X b5))))', '(false R (true U b0))', '(false R (true U b5))']",310
pltl-5-0-27-3-0-200006.alaska,['(false R (((X (! p1)) | (X p4)) | (X (! p3))))'],0
counter18.alaska,"['(false R (((! a) | (! b)) | ((X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! b))))))))))))))))))) & (X (((b & (! a)) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! b)))))))))))))))))))) U (a | ((((! a) & (! b)) & (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X b))))))))))))))))))) & (X ((((! a) & ((! b) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X b)))))))))))))))))))) & (b | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! b))))))))))))))))))))) U a)))))))))', 'a', '(false R (((! a) | b) | ((X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X b)))))))))))))))))) & (X ((((! a) & ((! b) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X b)))))))))))))))))))) & (b | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (! b))))))))))))))))))))) U a)))))']",470
pltl-5-0-2-3-0-200009.alaska,['(false R (((X p2) | (X (! p5))) | (X p3)))'],0
pltl-12-0-4-3-0-200000.alaska,['(false R (((X p2) | (X p3)) | (X (! p5))))'],0
unsat62.txt,"['(false R ((! call) | (true U open)))', '((call U (false R (! open))) U (call & (false R (! open))))']",0
O1formula800.alaska,"['(false R c)', '(X (! c))']",60
unsat212.txt,"['(false R ((! send) | ((! ack) U delivered)))', '(true U (send & (false R ((((! ack) & ((! delivered) | send)) | (ack & (! delivered))) | ((((! ack) & (! delivered)) & send) & (X (((! ack) & ((! delivered) | send)) | (ack & (! delivered)))))))))', '(false R ((! delivered) | ((! send) U ack)))']",0
pltl-12-0-14-3-0-200008.alaska,['(false R (((X (! p7)) | (X (! p8))) | (X (! p6))))'],0
spec_cl_8.alaska,['(false R (((RtoB_ACK0 & (X (! RtoB_ACK0))) | (RtoB_ACK1 & (X (! RtoB_ACK1)))) | (X (! DEQ))))'],380
unsat154.txt,"['(false R ((! q) | p))', '((false R (p & (false R (! q)))) | (true U ((! p) & q)))', '(false R ((! p) | (true U q)))']",0
phltl_34_33.alaska,"['(false R (true U p29))', '(false R ((! p29) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p29)))))))))))))))))))))))))))))))))))']",4050
unsat200.txt,"['(false R ((! send) | ((! ack) U delivered)))', '(true U (false R ((! ack) & send)))', '(false R ((! delivered) | ((! send) U ack)))']",0
demo-v3_cl_5.alaska,"['(false R ((! req4) | (((X grant4) | (X (X grant4))) | (X (X (X grant4))))))', '(false R (true U req4))']",0
lift_f_l_11.alaska,"['(false R (true U b6))', '(false R ((((((((((((u | (((((((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5))) & (((! b6) | (X b6)) & ((N (! b6)) | b6))) & (((! b7) | (X b7)) & ((N (! b7)) | b7))) & (((! b8) | (X b8)) & ((N (! b8)) | b8))) & (((! b9) | (X b9)) & ((N (! b9)) | b9))) & (((! b10) | (X b10)) & ((N (! b10)) | b10)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))) & (((! b4) | f4) | (X b4))) & (((! b5) | f5) | (X b5))) & (((! b6) | f6) | (X b6))) & (((! b7) | f7) | (X b7))) & (((! b8) | f8) | (X b8))) & (((! b9) | f9) | (X b9))) & (((! b10) | f10) | (X b10))))', '(false R (((((((((((((! u) | (((((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8))) & (((! f9) | (X f9)) & ((N (! f9)) | f9))) & (((! f10) | (X f10)) & ((N (! f10)) | f10)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X ((f7 | f8) | f9)))) & ((! f9) | (X ((f8 | f9) | f10)))) & ((! f10) | (X (f9 | f10)))))']",4220
pltl-12-0-60-3-0-200003.alaska
lift_b_7.alaska,"['(! bf0)', '(false R (((((((((! u) | (((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2)))) & (((bf0 | bf1) | bf2) | (X ((((! bf0) & (! bf1)) & (! bf2)) | ((bf0 & (! bf1)) & (! bf2)))))) & ((((! bf0) | bf1) | bf2) | (X (((((! bf0) & (! bf1)) & (! bf2)) | ((bf0 & (! bf1)) & (! bf2))) | (((! bf0) & bf1) & (! bf2)))))) & (((bf0 | (! bf1)) | bf2) | (X ((((bf0 & (! bf1)) & (! bf2)) | (((! bf0) & bf1) & (! bf2))) | ((bf0 & bf1) & (! bf2)))))) & ((((! bf0) | (! bf1)) | bf2) | (X (((((! bf0) & bf1) & (! bf2)) | ((bf0 & bf1) & (! bf2))) | (((! bf0) & (! bf1)) & bf2))))) & (((bf0 | bf1) | (! bf2)) | (X ((((bf0 & bf1) & (! bf2)) | (((! bf0) & (! bf1)) & bf2)) | ((bf0 & (! bf1)) & bf2))))) & ((((! bf0) | bf1) | (! bf2)) | (X (((((! bf0) & (! bf1)) & bf2) | ((bf0 & (! bf1)) & bf2)) | (((! bf0) & bf1) & bf2))))) & (((bf0 | (! bf1)) | (! bf2)) | (X (((bf0 & (! bf1)) & bf2) | (((! bf0) & bf1) & bf2))))))']",50
pltl-5-0-16-3-0-200001.alaska,['(false R (((X (! p3)) | (X p1)) | (X (! p5))))'],0
pltl-12-0-40-3-0-200000.alaska,['(false R (((X (! p6)) | (X p7)) | (X (! p12))))'],10
pltl-12-0-59-3-0-200000.alaska
pltl-5-0-5-3-0-200001.alaska,['(false R (((X p5) | (X p1)) | (X (! p4))))'],0
pltl-12-0-30-3-0-200000.alaska,['(false R (((X p4) | (X (! p5))) | (X (! p1))))'],0
pltl-5-0-4-3-0-200008.alaska,['(false R (((X p3) | (X (! p5))) | (X p2)))'],0
pltl-5-0-10-3-0-200000.alaska,['(false R (((X (! p3)) | (X p2)) | (X (! p1))))'],0
pltl-12-0-53-3-0-200006.alaska,['(false R (((X (! p5)) | (X (! p4))) | (X (! p7))))'],20
lift_f_13.alaska,"['(false R (((((((((((((((! u) | (((((((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8))) & (((! f9) | (X f9)) & ((N (! f9)) | f9))) & (((! f10) | (X f10)) & ((N (! f10)) | f10))) & (((! f11) | (X f11)) & ((N (! f11)) | f11))) & (((! f12) | (X f12)) & ((N (! f12)) | f12)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X ((f7 | f8) | f9)))) & ((! f9) | (X ((f8 | f9) | f10)))) & ((! f10) | (X ((f9 | f10) | f11)))) & ((! f11) | (X ((f10 | f11) | f12)))) & ((! f12) | (X (f11 | f12)))))', 'f0']",2530
pltl-12-0-19-3-0-200001.alaska,['(false R (((X (! p9)) | (X p3)) | (X (! p4))))'],0
lift_l_3.alaska,"['(false R (((((! u) | (((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X (f1 | f2)))))', 'f0']",20
phltl_18_17.alaska,"['(false R ((! p11) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p11)))))))))))))))))))', '(false R (true U p11))']",180
pltl-12-0-57-3-0-200000.alaska,['(false R (((X p7) | (X p11)) | (X p3)))'],20
phltl_40_39.alaska,"['(false R ((! p39) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p39)))))))))))))))))))))))))))))))))))))))))', '(false R (true U p39))']",10220
lift_18.alaska,"['f0', '(false R ((((((((((((((((((((! u) | ((((((((((((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7))) & (((! f8) | (X f8)) & ((N (! f8)) | f8))) & (((! f9) | (X f9)) & ((N (! f9)) | f9))) & (((! f10) | (X f10)) & ((N (! f10)) | f10))) & (((! f11) | (X f11)) & ((N (! f11)) | f11))) & (((! f12) | (X f12)) & ((N (! f12)) | f12))) & (((! f13) | (X f13)) & ((N (! f13)) | f13))) & (((! f14) | (X f14)) & ((N (! f14)) | f14))) & (((! f15) | (X f15)) & ((N (! f15)) | f15))) & (((! f16) | (X f16)) & ((N (! f16)) | f16))) & (((! f17) | (X f17)) & ((N (! f17)) | f17)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X ((f6 | f7) | f8)))) & ((! f8) | (X ((f7 | f8) | f9)))) & ((! f9) | (X ((f8 | f9) | f10)))) & ((! f10) | (X ((f9 | f10) | f11)))) & ((! f11) | (X ((f10 | f11) | f12)))) & ((! f12) | (X ((f11 | f12) | f13)))) & ((! f13) | (X ((f12 | f13) | f14)))) & ((! f14) | (X ((f13 | f14) | f15)))) & ((! f15) | (X ((f14 | f15) | f16)))) & ((! f16) | (X ((f15 | f16) | f17)))) & ((! f17) | (X (f16 | f17)))))']",180
forobotsr1f0_Gn_g.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
counterCarryLinear17.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))))))))))))))']",280
pltl-5-0-21-3-0-200009.alaska,['(false R (((X p2) | (X (! p4))) | (X (! p1))))'],0
pltl-5-0-17-3-0-200002.alaska,['(false R (((X p3) | (X (! p2))) | (X p4)))'],0
unsat51.txt,"['(false R ((l | (! p)) | m))', '((((! p) & (m | (X (! l)))) | (true U (((! l) & (! m)) & p))) | (true U (false R l)))', '(false R (p | ((! m) & (X l))))', '(false R ((! l) | (true U (! l))))']",0
pltl-5-0-13-3-0-200007.alaska,['(false R (((X p5) | (X (! p3))) | (X (! p1))))'],0
counterLinear8.alaska,"['(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))', 'a']",80
pltl-5-0-17-3-0-200005.alaska,['(false R (((X (! p1)) | (X (! p4))) | (X (! p5))))'],0
counterCarryLinear6.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))']",10
pltl-5-0-32-3-0-200003.alaska,['(false R (((X (! p3)) | (X (! p5))) | (X p1)))'],0
pltl-12-0-14-3-0-200001.alaska,['(false R (((X (! p7)) | (X (! p9))) | (X (! p5))))'],0
unsat58.txt,"['(false R ((! call) | (true U open)))', '(true U ((atfloor & call) & (false R (! open))))']",0
lift_f_l_7.alaska,"['f0', '(false R (((((((((! u) | (((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X (f5 | f6)))))']",13630
pltl-12-0-14-3-0-200002.alaska,['(false R (((X p3) | (X (! p7))) | (X p9)))'],0
pltl-12-0-59-3-0-200003.alaska
pltl-5-0-19-3-0-200008.alaska,['(false R (((X p3) | (X p2)) | (X p1)))'],0
unsat45.txt,"['(true U (false R (l | ((! m) & (X (! l))))))', '(false R ((! l) | (true U (! l))))']",0
pltl-12-0-96-3-0-200008.alaska
pltl-12-0-4-3-0-200005.alaska,['(false R (((X (! p11)) | (X p5)) | (X p8)))'],0
pltl-12-0-2-3-0-200000.alaska,['(false R (((X (! p12)) | (X p6)) | (X p4)))'],0
pltl-12-0-59-3-0-200001.alaska
pltl-5-0-35-3-0-200003.alaska,['(false R (((X (! p5)) | (X p3)) | (X p2)))'],0
counterLinear4.alaska,"['(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))', 'a']",0
unsat18.txt,"['(false R ((! q) | s))', '(false R ((! p) | (true U q)))', '(false R ((! r) | (false R (! s))))', '((r & (true U s)) | (true U (p & (false R r))))']",0
